ObjectNumber,Ed_cell_mean_value,Ed_cell_variance,Ed_agg_mean_value,Ed_agg_max_value,Ed_agg_min_value,Ed_agg_top_50_value,Ed_agg_top_25_value,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site
1,0.2263732403516769,0.0062392656691372,0.12403401732444763,0.23143668472766876,0.00181085045915097,0.15762348473072052,0.17425967752933502,A549,4.0,afatinib,0
2,0.254562646150589,0.0054010334424674,0.1713164746761322,0.2730127274990082,0.07992274314165115,0.20459389686584473,0.22857841849327087,A549,4.0,afatinib,0
3,0.2356118410825729,0.0062566655687987,0.18154078722000122,0.2882338762283325,0.0681946650147438,0.2251555621623993,0.24569834768772125,A549,4.0,afatinib,0
4,0.1423263102769851,0.0049478402361273,0.05024249851703644,0.12344194203615189,0.0015383787686005235,0.07030805945396423,0.0829702839255333,A549,4.0,afatinib,0
1,0.1390170156955719,0.0196515675634145,0.180696040391922,0.4647868573665619,0.0012296922504901886,0.24931266903877258,0.28939104080200195,A549,4.0,afatinib,1
2,0.1278594881296157,0.006625841371715,0.11115609854459763,0.25244101881980896,0.00013692221546079963,0.1618504375219345,0.19473223388195038,A549,4.0,afatinib,1
3,0.3763618469238281,0.0172172635793685,0.2466711401939392,0.3582128584384918,0.14886829257011414,0.2832685708999634,0.30403533577919006,A549,4.0,afatinib,1
4,0.2535930871963501,0.0112966811284422,0.15987452864646912,0.31246498227119446,0.047971371561288834,0.20136640965938568,0.2273125797510147,A549,4.0,afatinib,1
5,0.1917055249214172,0.0052307061851024,0.13711926341056824,0.23236845433712006,0.060531724244356155,0.16390028595924377,0.18167294561862946,A549,4.0,afatinib,1
6,0.1103190407156944,0.0022048954851925,0.10058517754077911,0.194063201546669,0.03321727737784386,0.1237737387418747,0.14092104136943817,A549,4.0,afatinib,1
7,0.234744057059288,0.0112730143591761,0.11939847469329834,0.24761083722114563,0.04198474809527397,0.15192252397537231,0.17500044405460358,A549,4.0,afatinib,1
8,0.1012501865625381,0.0024674078449606,0.05611640214920044,0.12925377488136292,0.0005419295630417764,0.07355426996946335,0.08344357460737228,A549,4.0,afatinib,1
9,0.0915959179401397,0.001314828172326,0.0564180389046669,0.11874188482761383,0.0011059169191867113,0.08375241607427597,0.09935159236192703,A549,4.0,afatinib,1
1,0.1480309069156646,0.0103041287511587,0.08512190729379654,0.2487104833126068,0.001259972108528018,0.12964317202568054,0.15602539479732513,A549,4.0,afatinib,10
2,0.0014341332716867,0.0004131008754484,0.0,0.0,0.0,0.0,0.0,A549,4.0,afatinib,10
3,0.1331008225679397,0.0041213347576558,0.08742836117744446,0.18984290957450867,0.002667539520189166,0.11679042130708694,0.13442251086235046,A549,4.0,afatinib,10
4,0.0238002631813287,0.0051376824267208,0.19690333306789398,0.4364556670188904,0.0497368723154068,0.25572213530540466,0.2996993958950043,A549,4.0,afatinib,10
5,0.1895668059587478,0.0046706432476639,0.13211055099964142,0.24877752363681793,0.007468974217772484,0.1641019731760025,0.18376663327217102,A549,4.0,afatinib,10
6,0.113591730594635,0.0015737786889076,0.08058410882949829,0.15027205646038055,0.031588658690452576,0.09891579300165176,0.11183694750070572,A549,4.0,afatinib,10
7,0.1014313250780105,0.035602930933237,0.3774639964103699,0.5465136766433716,0.1720523089170456,0.44761914014816284,0.4845934212207794,A549,4.0,afatinib,10
8,0.1660126447677612,0.004906740039587,0.11056835204362869,0.2013368159532547,0.021552735939621925,0.14436092972755432,0.16782218217849731,A549,4.0,afatinib,10
1,0.2789035737514496,0.0064720655791461,0.2084299772977829,0.3427296280860901,0.12036475539207458,0.24595853686332703,0.28116294741630554,A549,4.0,afatinib,11
2,0.3709774613380432,0.0056423060595989,0.3349039554595947,0.4296343922615051,0.2210199385881424,0.3708987832069397,0.38721561431884766,A549,4.0,afatinib,11
3,0.0505520664155483,0.0007987860008142,0.033115532249212265,0.08874723315238953,0.000273431243840605,0.04608660563826561,0.05348846688866615,A549,4.0,afatinib,11
4,0.0717479959130287,0.0021782666444778,0.0638422816991806,0.11140336096286774,0.0016483081271871924,0.08758264780044556,0.09756949543952942,A549,4.0,afatinib,11
5,0.0316930897533893,0.0015719386283308,0.022737300023436546,0.06165856495499611,0.00068680226104334,0.033473800867795944,0.04068342223763466,A549,4.0,afatinib,11
6,0.3380563259124756,0.0114733409136533,0.25112199783325195,0.3624604046344757,0.13860264420509338,0.28649014234542847,0.30907750129699707,A549,4.0,afatinib,11
7,0.1845125406980514,0.0197147019207477,0.21189269423484802,0.4641864001750946,0.055699706077575684,0.2684115171432495,0.30700284242630005,A549,4.0,afatinib,11
8,0.2348037511110305,0.0164578221738338,0.0,0.0,0.0,0.0,0.0,A549,4.0,afatinib,11
9,0.2105075716972351,0.0106140598654747,0.07980871945619583,0.15031029284000397,0.02580980956554413,0.10333403944969177,0.12080276757478714,A549,4.0,afatinib,11
10,0.1588238775730133,0.0168678499758243,0.07659239321947098,0.16606171429157257,0.0063848961144685745,0.10846371948719025,0.12891700863838196,A549,4.0,afatinib,11
11,0.2081935703754425,0.011541461572051,0.09383552521467209,0.22275595366954803,0.00662342319265008,0.12520518898963928,0.15036532282829285,A549,4.0,afatinib,11
12,0.0439346320927143,0.0208791065961122,0.5152507424354553,0.6585384011268616,0.3256983757019043,0.5770957469940186,0.6048796772956848,A549,4.0,afatinib,11
1,0.1222086921334266,0.0053720353171229,0.11340491473674774,0.20649416744709015,0.0005506284069269896,0.14583881199359894,0.16006183624267578,A549,4.0,afatinib,12
2,0.0089799761772155,0.0023567571770399,0.24908357858657837,0.49429503083229065,0.05751620978116989,0.3129505217075348,0.3550378084182739,A549,4.0,afatinib,12
3,0.1721700429916381,0.0040204627439379,0.13722090423107147,0.2640037536621094,0.05201805382966995,0.17716792225837708,0.19857999682426453,A549,4.0,afatinib,12
4,0.1972011923789978,0.0684374794363975,0.46470174193382263,0.6790304780006409,0.1308259665966034,0.5383008718490601,0.5880112648010254,A549,4.0,afatinib,12
5,0.0223557297140359,0.0023271183017641,0.046584274619817734,0.1139485239982605,0.012114224024116993,0.06735978275537491,0.08218423277139664,A549,4.0,afatinib,12
6,0.208342045545578,0.0088030286133289,0.18508559465408325,0.34539419412612915,0.016952479258179665,0.23991969227790833,0.2699262499809265,A549,4.0,afatinib,12
7,0.2716420590877533,0.0079849921166896,0.1955844759941101,0.3277498185634613,0.0067100427113473415,0.24852275848388672,0.2780314087867737,A549,4.0,afatinib,12
8,0.2182819843292236,0.0462606139481067,0.3874927759170532,0.5881465077400208,0.10292860865592957,0.4639931619167328,0.5074864029884338,A549,4.0,afatinib,12
9,0.3369940221309662,0.0347937978804111,0.18146918714046478,0.31329265236854553,0.04286450520157814,0.22777020931243896,0.253778338432312,A549,4.0,afatinib,12
10,0.112818531692028,0.0039747399277985,0.07058308273553848,0.19781425595283508,0.0004170020984020084,0.09956798702478409,0.12189126759767532,A549,4.0,afatinib,12
11,0.00848482362926,0.0022151907905936,0.25040367245674133,0.4175993800163269,0.0582677498459816,0.3119780123233795,0.35867124795913696,A549,4.0,afatinib,12
12,0.0065627214498817,0.0017071705078706,0.26261433959007263,0.3697008788585663,0.1415286511182785,0.3077540993690491,0.33123186230659485,A549,4.0,afatinib,12
13,0.2109860479831695,0.0078627793118357,0.1331448256969452,0.25049588084220886,0.010165332816541195,0.17046351730823517,0.19401410222053528,A549,4.0,afatinib,12
1,0.1335871368646621,0.0119595881551504,0.07920657098293304,0.22503091394901276,0.00165044073946774,0.1184539645910263,0.14665363729000092,A549,4.0,afatinib,13
2,0.112282671034336,0.0064789201132953,0.051935914903879166,0.15126818418502808,0.003608527360484004,0.07710300385951996,0.09262439608573914,A549,4.0,afatinib,13
3,0.218825951218605,0.0172300301492214,0.14243395626544952,0.34402647614479065,0.005403028801083565,0.19385619461536407,0.231058269739151,A549,4.0,afatinib,13
4,0.0537110790610313,0.003769590286538,0.048099666833877563,0.1625949591398239,4.8409605369670317e-05,0.07552362978458405,0.09695710986852646,A549,4.0,afatinib,13
5,0.2299049347639084,0.0084635624662041,0.08434323221445084,0.11014285683631897,0.05570591241121292,0.09761949628591537,0.1045854389667511,A549,4.0,afatinib,13
6,0.0296377874910831,0.0070029571652412,0.20868752896785736,0.3804938793182373,0.06146375462412834,0.26952776312828064,0.2990974187850952,A549,4.0,afatinib,13
7,0.1347448527812957,0.0012316706124693,0.0780256986618042,0.11182374507188797,0.0453825369477272,0.08975080400705338,0.09655621647834778,A549,4.0,afatinib,13
8,0.2054363787174224,0.0054188137874007,0.10649456828832626,0.16800040006637573,0.0463019423186779,0.1265057474374771,0.13948401808738708,A549,4.0,afatinib,13
9,0.3317273557186126,0.0113608334213495,0.27524030208587646,0.4538329243659973,0.01405701506882906,0.3294621407985687,0.3594265282154083,A549,4.0,afatinib,13
10,0.0955414399504661,0.0032815493177622,0.06524830311536789,0.20037639141082764,0.0009345564758405089,0.09349474310874939,0.11407565325498581,A549,4.0,afatinib,13
11,0.3184950351715088,0.0050727864727377,0.27256014943122864,0.4048685133457184,0.07288473844528198,0.31372469663619995,0.33591538667678833,A549,4.0,afatinib,13
12,0.1582641154527664,0.0387319959700107,0.33964675664901733,0.621830940246582,0.11368420720100403,0.41898292303085327,0.4665895998477936,A549,4.0,afatinib,13
13,0.1140910312533378,0.0024685969110578,0.05467134341597557,0.11791358888149261,0.004201777745038271,0.071555495262146,0.08135861158370972,A549,4.0,afatinib,13
14,0.1585324704647064,0.0067398180253803,0.08864881843328476,0.24224096536636353,0.0016006106743589044,0.12632645666599274,0.1518581062555313,A549,4.0,afatinib,13
15,0.1474717557430267,0.0036763756070286,0.07464024424552917,0.13437283039093018,0.031168829649686813,0.08701984584331512,0.09587813913822174,A549,4.0,afatinib,13
1,0.0762203782796859,0.0124538289383053,0.0,0.0,0.0,0.0,0.0,A549,4.0,afatinib,14
2,0.1918895244598388,0.0061275945045053,0.15582618117332458,0.3082571029663086,0.014111263677477837,0.19950176775455475,0.2307559698820114,A549,4.0,afatinib,14
3,0.0648831129074096,0.0015277812490239,0.03793292120099068,0.10122604668140411,0.0006030903896316886,0.05398917943239212,0.0637076273560524,A549,4.0,afatinib,14
4,0.0642542168498039,0.006831610109657,0.03555230051279068,0.0819062888622284,0.0014313700376078486,0.05341237410902977,0.06258329749107361,A549,4.0,afatinib,14
5,0.2699838280677795,0.0219689887017011,0.08432798832654953,0.1683642566204071,0.005275030620396137,0.11653552949428558,0.1382427215576172,A549,4.0,afatinib,14
6,0.2790153324604034,0.0168694164603948,0.2270389050245285,0.5517607927322388,0.012710563838481903,0.29849016666412354,0.3582678735256195,A549,4.0,afatinib,14
7,0.2194440066814422,0.0168499536812305,0.11577367037534714,0.2697702944278717,0.011640207841992378,0.15743909776210785,0.18290367722511292,A549,4.0,afatinib,14
1,0.0124610103666782,0.0031528924591839,0.20494002103805542,0.3825241029262543,0.053384918719530106,0.2561608850955963,0.287837952375412,A549,4.0,afatinib,15
2,0.0588250495493412,0.0071029062382876,0.10045916587114334,0.22275212407112122,0.013780064880847931,0.1543680876493454,0.19209063053131104,A549,4.0,afatinib,15
3,0.0419067740440368,0.0125110419467091,0.2521217465400696,0.41600218415260315,0.03870682418346405,0.32404130697250366,0.36270713806152344,A549,4.0,afatinib,15
4,0.0193001329898834,0.0048960517160594,0.055390868335962296,0.10524248331785202,0.003496468998491764,0.07836370915174484,0.09162795543670654,A549,4.0,afatinib,15
5,0.070518858730793,0.0083465352654457,0.07076626271009445,0.17480947077274323,0.0021453939843922853,0.10644973069429398,0.13303104043006897,A549,4.0,afatinib,15
6,0.1104760766029357,0.0026031057350337,0.07144266366958618,0.16478203237056732,0.00017834488244261593,0.09806695580482483,0.1133522018790245,A549,4.0,afatinib,15
7,0.1484981924295425,0.0038006226532161,0.07207754999399185,0.1275653839111328,0.019238540902733803,0.08860459178686142,0.09832137078046799,A549,4.0,afatinib,15
8,0.1897319108247757,0.0198733657598495,0.06492557376623154,0.17679041624069214,0.00045729937846772373,0.09601693600416183,0.11913789063692093,A549,4.0,afatinib,15
1,0.1115253269672393,0.0016864483477547,0.08151628822088242,0.14379370212554932,0.025297915562987328,0.10384949296712875,0.11761463433504105,A549,4.0,afatinib,2
2,0.1281935274600982,0.0031941793859004,0.06245875358581543,0.10669036209583282,0.018318278715014458,0.07632534950971603,0.08407656848430634,A549,4.0,afatinib,2
3,0.1341672986745834,0.0036495379172265,0.0930352583527565,0.1995365172624588,0.005473939701914787,0.1236545592546463,0.1417120099067688,A549,4.0,afatinib,2
4,0.0417061112821102,0.0106118135154247,0.0,0.0,0.0,0.0,0.0,A549,4.0,afatinib,2
5,0.0057898885570466,0.0017066730652004,0.30340197682380676,0.41106849908828735,0.1753353625535965,0.3572111427783966,0.3890664875507355,A549,4.0,afatinib,2
6,0.1947420239448547,0.0101301856338977,0.1010298803448677,0.22120435535907745,0.0009123692871071398,0.13423387706279755,0.1554487943649292,A549,4.0,afatinib,2
7,0.1267467737197876,0.0084865083917975,0.08230704069137573,0.21790868043899536,0.0015863525914028287,0.12224045395851135,0.15168392658233643,A549,4.0,afatinib,2
8,7.731679215794429e-05,2.0424813556019217e-05,0.0,0.0,0.0,0.0,0.0,A549,4.0,afatinib,2
9,0.1968736797571182,0.0136367939412593,0.13001352548599243,0.3877277970314026,0.0032302760519087315,0.17971765995025635,0.21576067805290222,A549,4.0,afatinib,2
1,0.0893262848258018,0.0022195512428879,0.061401013284921646,0.17286835610866547,0.0007057171897031367,0.08451294153928757,0.09916114807128906,A549,4.0,afatinib,5
2,0.1978180408477783,0.0094965146854519,0.13920412957668304,0.32469314336776733,0.0003567921230569482,0.1816767454147339,0.21101130545139313,A549,4.0,afatinib,5
3,0.0581415742635726,0.0019778155256062,0.05209508165717125,0.19532600045204163,0.0001984410046134144,0.07785732299089432,0.09744805097579956,A549,4.0,afatinib,5
4,0.0872330069541931,0.0050983363762497,0.08230389654636383,0.28492891788482666,0.00014832055603619665,0.1227247416973114,0.15050776302814484,A549,4.0,afatinib,5
5,0.259743332862854,0.0452940799295902,0.2767636477947235,0.6948952674865723,0.003636688459664583,0.38160306215286255,0.4615040719509125,A549,4.0,afatinib,5
6,0.062187734991312,0.0111531084403395,0.1470334529876709,0.3581751585006714,0.004370058886706829,0.20205937325954437,0.23848238587379456,A549,4.0,afatinib,5
1,0.0780933797359466,0.0077918749302625,0.06898164749145508,0.2654499113559723,0.00022395534324459732,0.10533110797405243,0.12962977588176727,A549,4.0,afatinib,6
2,0.08132354170084,0.006901022978127,0.08471983671188354,0.26272937655448914,0.000953300972469151,0.12952005863189697,0.16256897151470184,A549,4.0,afatinib,6
3,0.0086044548079371,0.0021723411045968,0.24902737140655518,0.39945563673973083,0.10152364522218704,0.29878872632980347,0.33939987421035767,A549,4.0,afatinib,6
4,0.0520956516265869,0.0100696580484509,0.1744588166475296,0.43241173028945923,0.002914020325988531,0.23817576467990875,0.2745627164840698,A549,4.0,afatinib,6
5,0.3045064508914947,0.0148057006299495,0.20836664736270905,0.4218399226665497,0.013792667537927628,0.2708715498447418,0.3046129643917084,A549,4.0,afatinib,6
6,0.1149610355496406,0.0031409666407853,0.05858384817838669,0.12782694399356842,0.005811522249132395,0.08314303308725357,0.09756247699260712,A549,4.0,afatinib,6
7,0.3038826882839203,0.0981587246060371,0.5573334693908691,0.7915328741073608,0.4173263609409332,0.6424263119697571,0.7421426177024841,A549,4.0,afatinib,6
8,0.0035583171993494,0.0008572938968427,0.2236909419298172,0.30654847621917725,0.07754208892583847,0.26543211936950684,0.28401726484298706,A549,4.0,afatinib,6
9,0.0993598997592926,0.0023593166843056,0.09266785532236099,0.22135929763317108,0.0001731102674966678,0.12891891598701477,0.1480226218700409,A549,4.0,afatinib,6
10,0.0717481225728988,0.0031141911167651,0.04345862567424774,0.14323388040065765,6.0362053773133084e-05,0.0653008222579956,0.08076290041208267,A549,4.0,afatinib,6
11,0.5555620789527893,0.0083098458126187,0.46396538615226746,0.6332972645759583,0.36182430386543274,0.5112899541854858,0.5610089898109436,A549,4.0,afatinib,6
1,0.0006097757723182,0.0001585951540619,0.22418074309825897,0.30917781591415405,0.16234232485294342,0.2677609622478485,0.29990994930267334,A549,4.0,afatinib,7
2,0.0001365936768706,2.8307795219006948e-05,0.16503769159317017,0.16503769159317017,0.16503769159317017,0.16503769159317017,0.16503769159317017,A549,4.0,afatinib,7
3,0.1536390483379364,0.0105917835608124,0.10300794243812561,0.30390483140945435,0.0011722486233338714,0.14244626462459564,0.16803741455078125,A549,4.0,afatinib,7
4,0.1262847930192947,0.0062891636043787,0.05440102145075798,0.15901042520999908,0.0007898930343799293,0.07912810891866684,0.09418643265962601,A549,4.0,afatinib,7
5,0.031816329807043,0.007864779792726,0.20309385657310486,0.4119947850704193,0.022866617888212204,0.27110326290130615,0.3167791962623596,A549,4.0,afatinib,7
6,0.247325137257576,0.0109788961708545,0.12320993095636368,0.26064348220825195,0.01389584131538868,0.1595575213432312,0.1821974366903305,A549,4.0,afatinib,7
7,0.2255904525518417,0.0078555513173341,0.18109077215194702,0.31001463532447815,0.0841452106833458,0.21663057804107666,0.24065276980400085,A549,4.0,afatinib,7
8,0.1457886099815368,0.0040222937241196,0.14865393936634064,0.251162588596344,0.017296796664595604,0.18669749796390533,0.2056281566619873,A549,4.0,afatinib,7
9,0.1266990005970001,0.0124104833230376,0.09000673145055771,0.263474702835083,0.0029077024664729834,0.13085800409317017,0.15613548457622528,A549,4.0,afatinib,7
10,0.1548768877983093,0.0032522135879844,0.09622035175561905,0.26095160841941833,0.00016423135821241885,0.13143131136894226,0.15498198568820953,A549,4.0,afatinib,7
1,0.2131297886371612,0.0125049725174903,0.11999410390853882,0.23601487278938293,0.0290277861058712,0.1510564535856247,0.17120420932769775,A549,4.0,afatinib,8
2,0.2170272916555404,0.013405654579401,0.11047577112913132,0.26037219166755676,0.0031477941665798426,0.15010526776313782,0.17437510192394257,A549,4.0,afatinib,8
3,0.3667707145214081,0.028182279318571,0.30535584688186646,0.5321570634841919,0.07019302248954773,0.37225833535194397,0.41495054960250854,A549,4.0,afatinib,8
4,0.0795272514224052,0.0052393404766917,0.07622640579938889,0.138517364859581,0.008885025978088379,0.10322616994380951,0.11329653114080429,A549,4.0,afatinib,8
5,0.0535314194858074,0.0147145111113786,0.3087678551673889,0.5277178287506104,0.051602691411972046,0.3807290196418762,0.42920011281967163,A549,4.0,afatinib,8
6,0.4141857922077179,0.0727042332291603,0.4648943841457367,0.7979536056518555,0.23234860599040985,0.5412623882293701,0.6073164939880371,A549,4.0,afatinib,8
7,0.2595671713352203,0.0178328901529312,0.14372575283050537,0.3710501492023468,0.003294153604656458,0.19639059901237488,0.2333645522594452,A549,4.0,afatinib,8
8,0.1103808432817459,0.0066815465688705,0.07922659069299698,0.22290262579917908,0.0005202031461521983,0.11783570051193237,0.14477218687534332,A549,4.0,afatinib,8
9,0.0221724677830934,0.0058781583793461,0.24705760180950165,0.4795055091381073,0.008991410955786705,0.31647226214408875,0.35662564635276794,A549,4.0,afatinib,8
1,0.1296147108078003,0.0047447839751839,0.11257223784923553,0.2844659388065338,0.004530144855380058,0.15131354331970215,0.1779485046863556,A549,4.0,afatinib,9
2,0.0026607285253703,0.0007269430789165,0.27301427721977234,0.4530681371688843,0.17505735158920288,0.3200036585330963,0.3543614447116852,A549,4.0,afatinib,9
3,0.081730380654335,0.0053653391078114,0.0532924123108387,0.13564720749855042,0.0008958585094660521,0.07779861986637115,0.09466766566038132,A549,4.0,afatinib,9
4,0.0071503999643027,0.0020429140422493,0.2614526152610779,0.37898948788642883,0.09395439177751541,0.3404357433319092,0.37898948788642883,A549,4.0,afatinib,9
5,0.0201923977583646,0.0052248663268983,0.2796998620033264,0.4886612892150879,0.0053737894631922245,0.36795952916145325,0.39781010150909424,A549,4.0,afatinib,9
6,0.1149771735072135,0.0099019799381494,0.05428396537899971,0.23631033301353455,7.142769754864275e-05,0.08087776601314545,0.10049163550138474,A549,4.0,afatinib,9
7,0.1319168210029602,0.0110387504100799,0.0828201174736023,0.2821815609931946,0.0026039588265120983,0.1187511757016182,0.14639008045196533,A549,4.0,afatinib,9
1,0.0294924173504114,0.0148135721683502,0.5237205028533936,0.6875013113021851,0.32041382789611816,0.5937321186065674,0.6237707138061523,A549,4.0,control,0
2,0.2219342589378357,0.0059807132929563,0.1722327619791031,0.3237011432647705,0.03841722011566162,0.22045186161994934,0.25045159459114075,A549,4.0,control,0
3,0.2477912455797195,0.0086650103330612,0.18409129977226257,0.36202821135520935,0.02343904972076416,0.23795592784881592,0.2684565484523773,A549,4.0,control,0
4,0.0868514850735664,0.0238461941480636,0.2792932689189911,0.45059987902641296,0.09050924330949783,0.34342339634895325,0.38477370142936707,A549,4.0,control,0
5,0.0116365337744355,0.0037254630587995,0.31361305713653564,0.4731815755367279,0.20262493193149567,0.3727926015853882,0.4235868752002716,A549,4.0,control,0
6,0.0247941054403781,0.0075075486674904,0.2830590307712555,0.42610540986061096,0.1834995001554489,0.3353663384914398,0.3651203513145447,A549,4.0,control,0
7,0.2474594116210937,0.0111533468589186,0.15963442623615265,0.33337923884391785,0.00010594835475785658,0.2077685445547104,0.23639729619026184,A549,4.0,control,0
8,0.1891355514526367,0.003749624826014,0.12891118228435516,0.2267291396856308,0.060666684061288834,0.15485240519046783,0.17273813486099243,A549,4.0,control,0
9,0.376002699136734,0.0145001849159598,0.29625406861305237,0.4867410361766815,0.08586783707141876,0.34699997305870056,0.3773747682571411,A549,4.0,control,0
10,0.2532756626605987,0.0207036007195711,0.19367393851280212,0.4493386447429657,0.012801075354218483,0.25236085057258606,0.29130661487579346,A549,4.0,control,0
11,0.3276687264442444,0.0079622669145464,0.2778511643409729,0.4473670423030853,0.08861323446035385,0.33243653178215027,0.3650798201560974,A549,4.0,control,0
12,0.0004564622940961,0.0001735930272843,0.3438769578933716,0.39714398980140686,0.3140907287597656,0.39714398980140686,0.39714398980140686,A549,4.0,control,0
13,0.003054495435208,0.0011494598584249,0.3562304973602295,0.4838677644729614,0.24910868704319,0.4204828441143036,0.44831493496894836,A549,4.0,control,0
1,0.0602611191570758,0.0068750446662306,0.06753924489021301,0.21498264372348785,0.000281303480733186,0.10384511947631836,0.12950767576694489,A549,4.0,control,1
2,0.0044530928134918,0.0011639369186013,0.2456773966550827,0.47752389311790466,0.037221673876047134,0.33483651280403137,0.37711742520332336,A549,4.0,control,1
3,0.1386167258024215,0.0211009457707405,0.2131035178899765,0.48755499720573425,0.010830414481461048,0.2888713777065277,0.33694902062416077,A549,4.0,control,1
4,0.3467679917812347,0.0038610682822763,0.3221631944179535,0.46923914551734924,0.19620774686336517,0.3748434782028198,0.40336403250694275,A549,4.0,control,1
5,0.2179738879203796,0.0044384580105543,0.20140685141086578,0.337929904460907,0.040236130356788635,0.24620690941810608,0.2678200304508209,A549,4.0,control,1
